No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
107,59271-292599,US,LS,35.910940999999994,-78.93575799999999,202 NC Hwy 54,durham,NC,27713,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
108,8715-79143,US,CO,35.93663,-79.02558499999999,1800 E Franklin Street|Suite B|Eastgate Shopping Center,chapel hill,NC,275145816,Eastern Standard Time,GMT-05:00,America/New_York,07:00,21:00,07:00,19:30,08:00,16:30,08:00,17:30,08:00,17:30,07:00,21:00,08:00,21:00
109,76480-97492,US,LS,35.904151,-78.953058,8210 Renaissance Pkwy,durham,NC,277136688,Eastern Standard Time,GMT-05:00,America/New_York,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
110,50265-267189,US,CO,35.904601,-78.942419,6910 Fayetteville Rd|156,durham,NC,277139714,Eastern Standard Time,GMT-05:00,America/New_York,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,09:30,21:00,09:30,21:00,11:00,18:00
111,9361-77100,US,CO,35.904635999999996,-78.937232,6813 Fayetteville Road|Renaissance at Southpoint,durham,NC,277139682,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,06:00,20:30,06:00,20:30
112,72920-93638,US,LS,35.929387,-79.026382,2110  S Estes Dr,chapel hill,NC,27514,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
113,19139-197344,US,LS,35.906455,-79.010793,116 W. Barbee Chapel Rd,chapel hill,NC,27517,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
114,13203-105259,US,CO,35.899313,-78.89714599999999,4834 NC Hwy 55|Parkwest Crossing,durham,NC,277132257,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,20:30,05:00,19:00,05:00,18:00,05:00,20:30,06:00,20:30,06:00,20:30
115,56882-289931,US,CO,35.969633,-79.062641,100 Village Center Dirive|1001,chapel hill,NC,27516,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,06:00,22:00,06:00,21:00
116,23693-227588,US,CO,36.047841,-78.903653,4201 N Roxboro Street,durham,NC,277041890,Eastern Standard Time,GMT-05:00,America/New_York,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
117,13656-105132,US,CO,36.05782,-78.929413,3801 Guess Road|Willowdale Shopping Center,durham,NC,277051505,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
118,8245-1082,US,CO,35.913425,-79.055433,103 East Franklin Street,chapel hill,NC,275143620,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:30,21:00
119,50539-265964,US,LS,35.912605,-79.057142,143 W Franklin St,chapel hill,NC,27516,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
120,3048-132884,US,LS,35.903968,-79.049392,101 Manning Dr,chapel hill,NC,275144220,Eastern Standard Time,GMT-05:00,America/New_York,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
121,10564-100526,US,CO,35.879331,-78.84729899999999,1119 Slater Rd|Imperial Center,durham,NC,277038474,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,19:30,05:00,21:00,05:00,19:30,05:30,20:30,05:30,20:00
122,23309-227624,US,CO,35.846311,-78.887362,1015 Parkside Main St,cary,NC,275196949,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
123,23353-229005,US,LS,35.843732,-78.887752,7145 O'Kelly Chapel Rd,cary,NC,27519,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
124,21786-214784,US,LS,35.844038,-78.885201,7129 O'Kelly Chapel Road,cary,NC,27519,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
125,59587-293017,US,CO,35.857229,-78.84226,1017 Carrington Mill Boulevard,morrisville,NC,27560,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
126,52424-279825,US,LS,35.91895,-78.788557,10440 Glenwood Ave,raleigh,NC,27703,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
127,79699-100511,US,LS,35.820702000000004,-78.90106999999999,1150 Green Level to Durham Rd,cary,NC,275198341,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
128,8875-94175,US,CO,35.912714,-78.780773,"7854 Alexander Promenade Pl.|Bldg. H, Ste. 1|Alexander Place",raleigh,NC,276177833,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00
129,55846-288590,US,LS,35.902485,-78.785787,8651 Brier Creek Pkwy,raleigh,NC,27617,Eastern Standard Time,GMT-05:00,America/New_York,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,21:00,07:00,21:00,07:00,19:00
130,24358-235924,US,LS,35.836002,-78.855985,4093 Davis Drive,morrisville,NC,27560,Eastern Standard Time,GMT-05:00,America/New_York,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
131,50154-272526,US,LS,35.876046,-78.795108,2400 John Brantley Blvd,raleigh,NC,27560,Eastern Standard Time,GMT-05:00,America/New_York,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
132,70017-128605,US,LS,35.877398,-78.793729,1025 Airside Dr,raleigh,NC,27623,Eastern Standard Time,GMT-05:00,America/New_York,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30
133,21592-212352,US,LS,35.874642,-78.789496,2400 John Brantley Blvd|919-,raleigh,NC,27560,Eastern Standard Time,GMT-05:00,America/New_York,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
134,9657-97677,US,CO,35.821637,-78.847563,3608-400 Davis Drive|Davis Commons,morrisville,NC,275608818,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:30,20:30,05:30,20:30
135,79375-98080,US,LS,35.830889,-79.086669,88 Chatham Downs,chapel hill,NC,275176111,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
136,9364-95870,US,CO,35.789669,-78.870074,2840 NC Highway 55|High House Shops,cary,NC,275195685,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
137,79397-98082,US,LS,35.790275,-78.852011,98 Cornerstone Dr,cary,NC,275198404,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
138,16134-157964,US,LS,35.807233000000004,-78.815854,3001 Market Center Dr|A,morrisville,NC,27560,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
139,55883-289607,US,LS,35.906867999999996,-78.725771,13210 Strickland Rd.,raleigh,NC,27613,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
140,8545-51440,US,CO,35.827473,-78.770416,125 Weston Parkway|The Arboretum,cary,NC,275132424,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
141,10158-97033,US,CO,35.798662,-78.795089,1904 Northwest Maynard Road|Northwoods Center,cary,NC,275134997,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
142,48136-261246,US,LS,35.805003,-78.78085,270 GRANDE HEIGHTS DR.,cary,NC,27513,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
143,55618-288664,US,CO,35.746735,-78.87319000000001,1268 W Williams St,apex,NC,275023953,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,06:00,21:30,06:00,21:30
144,8217-822,US,CO,35.857745,-78.703602,6282 Glenwood Avenue,raleigh,NC,276120079,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,20:00,05:30,20:00
145,59267-292601,US,LS,35.900744,-78.681096,8345 Creedmoor Rd,raleigh,NC,27613,Eastern Standard Time,GMT-05:00,America/New_York,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
146,8270-1606,US,CO,35.887792,-78.678749,7498 Creedmor Road,raleigh,NC,276131664,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,20:00
147,76137-90418,US,LS,40.751759,-73.419075,2121 Broadhollow Rd,farmingdale,NY,117351009,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
148,27040-246505,US,CO,40.749649,-73.421289,2015 Broad Hollow Rd.|Farmingdale-Broad Hollow Rd.,farmingdale,NY,117351411,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,20:00
149,27338-238540,US,LS,40.735077000000004,-73.44291,121 Secatogue Ave,farmingdale,NY,11735,Eastern Standard Time,GMT-05:00,America/New_York,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,07:30,19:00,07:30,19:00
150,7397-1675,US,CO,40.727235,-73.424472,10 Michael Ave,farmingdale,NY,117353920,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
151,52535-282384,US,CO,40.779759000000006,-73.451109,1411 Old Country Road,plainview,NY,118035010,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:00,20:30,06:30,20:30,06:30,20:30
152,7576-18559,US,CO,40.790731,-73.415927,64 Broad Hollow Road,melville,NY,117472504,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,18:00
153,48342-261872,US,CO,40.714857,-73.382182,677 Route 109,west babylon,NY,117044112,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
154,24309-237007,US,CO,40.702306,-73.426559,803 Broadway|200,amityville,NY,117012206,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:30,22:00,05:30,21:00
155,2782-91102,US,CO,40.72635,-73.482822,205 Stewart Ave,bethpage,NY,117145345,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,18:00
156,79465-104047,US,LS,40.710778999999995,-73.361785,88 Golding Avenue,west babylon,NY,117046203,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
157,51657-276408,US,CO,40.693413,-73.39640899999999,1700 Sunrise Highway,copiague,NY,117261534,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
158,21980-216607,US,CO,40.813164,-73.409401,488 Walt Whitman Rd,melville,NY,117472108,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,20:00
159,20102-145447,US,LS,40.689663,-73.40633000000001,1149 Sunrise Hwy,copiague,NY,117261330,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
160,842-2053,US,CO,40.784083,-73.501798,399 South Oyster Bay Road,plainview,NY,118033333,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30
161,7722-194184,US,CO,40.82222,-73.409898,160 Walt Whitman Road|tbd,huntington station,NY,117464130,Eastern Standard Time,GMT-05:00,America/New_York,09:00,20:30,09:00,20:30,09:00,20:30,09:00,20:30,08:30,21:30,08:30,21:30,09:30,19:30
162,16421-157664,US,CO,40.737571,-73.321023,1238 Deer Park Ave|Sunset Plaza,north babylon,NY,117033109,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,22:00,05:30,22:00,05:30,22:00
163,7220-158624,US,CO,40.81514,-73.47640899999999,7963 Jericho Turnpike|Woodbury Village,woodbury,NY,117971210,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,06:00,19:00
164,9308-96185,US,CO,40.725553999999995,-73.516363,3240 Hempstead Tpke,levittown,NY,117561345,Eastern Standard Time,GMT-05:00,America/New_York,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30
165,26498-244384,US,CO,40.767188,-73.31120200000001,512 Commack Rd.,deer park,NY,117293804,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,21:00
166,79470-97520,US,LS,40.667336,-73.406254,351 Merrick Rd,amityville,NY,117013420,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
167,7728-62680,US,CO,40.809905,-73.501408,390 Jericho Turnpike|Unit B,syosset,NY,117914548,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,19:00
168,9846-98601,US,CO,40.68851,-73.340478,519 Montauk Highway,west babylon,NY,117048308,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
169,27042-246550,US,CO,40.774014,-73.53010400000001,358 N. Broadway Mall,hicksville,NY,118012709,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30
170,16303-158164,US,CO,40.69489,-73.507028,1143 Wantagh Avenue|Willow Wood Shoppes,wantagh,NY,117932135,Eastern Standard Time,GMT-05:00,America/New_York,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:30,22:00,05:30,22:00
171,66229-299728,US,LS,40.764921,-73.304146,529 The Arches Circle,deer park,NY,11729,Eastern Standard Time,GMT-05:00,America/New_York,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00
172,76284-90419,US,LS,40.772063,-73.532964,358 Broadway Mall,hicksville,NY,118012709,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
173,18569-180188,US,CO,40.724742,-73.536086,2693 Hempstead Tpke,levittown,NY,117561325,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:30,21:30,06:00,21:30
174,48856-261871,US,CO,40.674344,-73.489188,3870 Sunrise Hwy,seaford,NY,117832634,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
175,7307-1088,US,CO,40.666983,-73.47486500000001,4301 Merrick Road,massapequa,NY,117586018,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
176,7235-643,US,CO,40.78952,-73.53445500000001,475 North Broadway,jericho,NY,117532106,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
177,7509-9876,US,CO,40.756398,-73.552657,1149 Old Country Road,westbury,NY,115905600,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:30,05:00,19:00,05:00,16:30,05:00,19:00,05:00,19:00,09:00,17:00,06:00,19:00
178,27104-246826,US,CO,40.724687,-73.556536,2148 Hempstead Tpke.,east meadow,NY,115541850,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:30,05:00,20:00,05:00,20:00,05:00,22:30,05:00,22:30,05:00,22:30,05:30,22:30
179,28759-251047,US,CO,40.80731,-73.293986,668 Commack Rd.,commack,NY,117255404,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:30,22:00,05:30,20:00
180,15413-156964,US,LS,40.726366,-73.27673399999999,838 Sunrise Hwy,bay shore,NY,117065908,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
181,2783-88801,US,CO,40.806366,-73.288651,125 Crooked Hill Road,commack,NY,117255429,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
182,10045-99397,US,CO,40.839351,-73.32387800000001,3011 Jericho Tpke.,east northport,NY,117316215,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,20:00
183,855-2052,US,CO,40.871268,-73.427555,1 Wall Street,huntington,NY,117432046,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,06:00,21:00
184,13587-107917,US,CO,40.676603,-73.55708299999999,1713 Merrick Avenue,merrick,NY,115662719,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00,06:00,21:00
185,19833-188585,US,LS,40.739228000000004,-73.245508,1702 Sunrise Hwy,bay shore,NY,11706,Eastern Standard Time,GMT-05:00,America/New_York,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,10:00,20:00,11:00,18:00
186,15620-162704,US,LS,40.839025,-73.28690999999999,98 Veterans Memorial Hwy,commack,NY,117253432,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
187,7247-758,US,CO,40.718815,-73.589683,1228 Hempstead Turnpike,uniondale,NY,115531245,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
188,49989-265527,US,LS,40.729886,-73.593287,1 Education Drive,garden city,NY,11530,Eastern Standard Time,GMT-05:00,America/New_York,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,15:30,Closed,Closed,Closed,Closed
189,10329-100400,US,CO,40.863832,-73.32113100000001,506 Larkfield Rd,east northport,NY,117314202,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,20:00
190,7302-555,US,CO,40.656694,-73.54965899999999,2015 Merrick Road|LaBoutique,merrick,NY,115664644,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,21:00
191,76428-97523,US,LS,40.741908,-73.60025,999 Corporate Dr,westbury,NY,115906614,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
192,18012-182204,US,CO,40.744152,-73.603776,914 Old Country Road,garden city,NY,115302109,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:30,22:30,06:00,22:30
193,47121-209144,US,LS,40.715981,-73.60088499999999,1000 Fulton Avenue,hempstead,NY,11550,Eastern Standard Time,GMT-05:00,America/New_York,07:30,21:00,07:30,21:00,07:30,21:00,07:30,21:00,07:30,20:00,09:00,20:00,09:00,20:00
194,11811-104574,US,CO,40.845046,-73.274902,2055A Jericho Tpke,commack,NY,117253007,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:30,22:00,05:30,20:00
195,60447-293024,US,LS,40.736903999999996,-73.612142,630 Old Country Road,garden city,NY,11530,Eastern Standard Time,GMT-05:00,America/New_York,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,18:00
196,14770-132264,US,CO,40.731978000000005,-73.61275,581 Stewart Avenue|Stewart Square,garden city,NY,115304724,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:30,21:00,06:30,20:00
197,3438-93385,US,CO,40.577865,-73.96113199999999,607 Brighton Beach Avenue,brooklyn,NY,112356405,Eastern Standard Time,GMT-05:00,America/New_York,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,07:00,20:00,07:00,20:00
198,58281-292448,US,CO,40.587069,-73.95337099999999,1600 Sheepshead Bay Road,brooklyn,NY,112353847,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,07:00,18:00,07:00,18:00
199,58310-292276,US,CO,40.575619,-73.977478,825 Surf Avenue|#4,brooklyn,NY,112242819,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,21:00,07:00,21:00,07:00,20:00
200,8131-96060,US,CO,40.581266,-73.985443,3035 Cropsey Ave,brooklyn,NY,112242727,Eastern Standard Time,GMT-05:00,America/New_York,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30,06:30,20:30
